type,amount,oldbalanceOrg,newbalanceOrig,isFraud
4,49667.38,44001.0,93668.38,0
4,284572.66,5237782.13,5522354.79,0
4,19402.78,1024789.15,1044191.93,0
2,187533.72,29094.0,0.0,0
2,1248344.84,1248344.84,0.0,1
2,227994.78,227994.78,0.0,1
2,70696.74,70696.74,0.0,1
2,76249.49,18498.0,0.0,0
1,51731.54,0.0,0.0,0
1,261028.73,42086.0,0.0,0
2,416284.7,416284.7,0.0,1
4,407108.29,49648.0,456756.29,0
0,1507.83,0.0,0.0,0
2,536433.5,536433.5,0.0,1
0,8706.89,0.0,0.0,0
0,17925.52,0.0,0.0,0
1,4075956.58,4075956.58,0.0,1
2,236229.84,81817.0,0.0,0
0,9749.4,0.0,0.0,0
2,437345.03,0.0,0.0,0
2,9502.87,19875.0,10372.13,0
2,16619.95,16619.95,0.0,1
1,19776.71,19776.71,0.0,1
1,4153.02,4153.02,0.0,1
2,2135320.18,2135320.18,0.0,1
2,54092.27,0.0,0.0,0
2,351841.66,10988.0,0.0,0
2,131597.73,131597.73,0.0,1
1,736332.78,0.0,0.0,0
2,35926.27,209740.81,173814.54,0
3,2984.09,12295.0,9310.91,0
0,1909.8,174562.22,172652.42,0
0,14003.58,10459.0,0.0,0
4,232863.97,50030.0,282893.97,0
4,88135.37,455190.31,543325.68,0
4,13284.54,1152322.27,1165606.81,0
0,12219.07,269389.12,257170.05,0
2,665489.33,665489.33,0.0,1
0,8319.87,10409.0,2089.13,0
1,364715.24,364715.24,0.0,1
1,537539.57,537539.57,0.0,1
1,349139.63,0.0,0.0,0
2,8317724.27,8317724.27,0.0,1
4,72869.99,50419.0,123288.99,0
0,4867.05,43154.0,38286.95,0
0,30499.85,299967.38,269467.52,0
1,306419.73,306419.73,0.0,1
1,935790.41,935790.41,0.0,1
4,36096.53,3299949.84,3336046.37,0
2,398219.08,398219.08,0.0,1
0,1906.76,0.0,0.0,0
2,2610.46,0.0,0.0,0
2,132702.53,51467.0,0.0,0
0,3364.94,0.0,0.0,0
1,44946.2,44946.2,0.0,1
4,97738.9,3843677.83,3941416.73,0
0,15928.85,103950.0,88021.15,0
3,4205.24,81578.0,77372.76,0
2,12509.03,8944.0,0.0,0
2,285245.54,0.0,0.0,0
0,4030.17,0.0,0.0,0
1,4120.14,4120.14,0.0,1
1,2662734.59,2662734.59,0.0,1
0,19532.26,0.0,0.0,0
0,35162.37,0.0,0.0,0
1,10000000.0,17316255.05,17316255.05,1
1,306691.05,306691.05,0.0,1
0,19730.67,0.0,0.0,0
0,16660.74,337635.0,320974.26,0
2,1064425.7,1064425.7,0.0,1
0,6844.49,0.0,0.0,0
4,120650.51,61508.0,182158.51,0
0,12882.91,20640.0,7757.09,0
1,251124.91,62111.0,0.0,0
1,922255.79,9.0,0.0,0
1,1454356.81,1454356.81,0.0,1
1,1697655.62,1697655.62,0.0,1
4,315510.85,2622616.21,2938127.07,0
2,1669143.57,1669143.57,0.0,1
2,378079.22,0.0,0.0,0
1,372344.58,372344.58,0.0,1
0,15653.19,0.0,0.0,0
2,76904.76,52142.0,0.0,0
0,3623.75,0.0,0.0,0
1,1290619.25,1290619.25,0.0,1
0,10943.02,44595.4,33652.39,0
2,48132.52,48132.52,0.0,1
2,16274.51,16274.51,0.0,1
0,1303.03,20559.0,19255.97,0
0,46139.21,0.0,0.0,0
2,8720558.46,8720558.46,0.0,1
2,2016790.84,2016790.84,0.0,1
2,565346.12,565346.12,0.0,1
0,5116.52,240434.0,235317.48,0
4,222220.66,7060.0,229280.66,0
1,166456.54,166456.54,0.0,1
0,1499.83,10218.0,8718.17,0
4,3039.68,3747394.39,3750434.07,0
4,43863.7,1012392.06,1056255.76,0
2,430556.28,0.0,0.0,0
1,876753.11,876753.11,0.0,1
2,313936.67,313936.67,0.0,1
1,105903.18,105903.18,0.0,1
1,398157.05,398157.05,0.0,1
0,8296.73,0.0,0.0,0
2,273746.13,273746.13,0.0,1
1,193663.9,193663.9,0.0,1
1,8594499.99,8594499.99,0.0,1
1,1650.08,1650.08,0.0,1
2,75708.87,75708.87,0.0,1
4,74747.46,17472.0,92219.46,0
2,1108140.19,1108140.19,0.0,1
1,1576874.04,1576874.04,0.0,1
2,454511.73,454511.73,0.0,1
0,6854.39,1759.0,0.0,0
2,363378.75,363378.75,0.0,1
4,276964.07,8068.0,285032.07,0
2,496128.26,496128.26,0.0,1
4,191660.84,2957521.49,3149182.33,0
1,114432.06,0.0,0.0,0
0,8507.66,502109.0,493601.34,0
2,3416.68,0.0,0.0,0
2,16671.29,16671.29,0.0,1
2,788855.1,788855.1,0.0,1
0,3514.03,268.0,0.0,0
2,40867.66,40867.66,0.0,1
2,821138.21,821138.21,0.0,1
2,120438.69,26048.0,0.0,0
0,7801.37,0.0,0.0,0
2,1976666.45,1976666.45,0.0,1
2,107135.69,0.0,0.0,0
1,31574.65,31574.65,0.0,1
4,108310.52,3491066.19,3599376.71,0
2,1299860.86,1299860.86,0.0,1
2,285963.7,0.0,0.0,0
2,66516.2,66516.2,0.0,1
4,121324.68,6987277.82,7108602.5,0
2,37436.78,37436.78,0.0,1
2,107978.9,0.0,0.0,0
1,353785.26,353785.26,0.0,1
2,283415.1,283415.1,0.0,1
2,530377.28,530377.28,0.0,1
1,800115.05,800115.05,0.0,1
0,18834.41,0.0,0.0,0
0,15708.54,0.0,0.0,0
2,2007.0,2007.0,0.0,1
3,13729.95,61424.38,47694.43,0
2,10000000.0,10000000.0,0.0,1
0,8653.14,4418.0,0.0,0
1,299016.86,299016.86,0.0,1
0,5279.83,36236.93,30957.1,0
1,235685.7,0.0,0.0,0
1,638487.85,638487.85,0.0,1
2,472808.24,472808.24,0.0,1
1,1998327.96,1998327.96,0.0,1
0,2227.38,25748.0,23520.62,0
1,2343696.85,2343696.85,0.0,1
1,245991.5,245991.5,0.0,1
4,248860.37,6916612.06,7165472.43,0
0,7596.95,25254.74,17657.79,0
2,1558.46,1558.46,0.0,1
2,315191.87,12761.0,0.0,0
1,210.92,210.92,0.0,1
0,73431.72,121359.17,47927.45,0
4,227117.5,39840.0,266957.5,0
1,10000000.0,14892193.09,4892193.09,1
2,67128.33,67128.33,0.0,1
2,291098.36,0.0,0.0,0
1,325470.07,325470.07,0.0,1
0,32188.96,53.37,0.0,0
0,4804.85,12571.0,7766.15,0
1,82806.2,82806.2,0.0,1
1,408724.54,408724.54,0.0,1
1,98050.29,98050.29,0.0,1
1,3370781.65,3370781.65,0.0,1
2,80397.86,80397.86,0.0,1
2,88966.88,0.0,0.0,0
2,2254934.36,2254934.36,0.0,1
2,150157.6,150157.6,0.0,1
1,158000.29,158000.29,0.0,1
4,159822.09,7978624.33,8138446.42,0
0,48260.62,93343.23,45082.62,0
1,49492.39,49492.39,0.0,1
1,904124.58,904124.58,0.0,1
2,160420.77,4900.0,0.0,0
2,66954.3,0.0,0.0,0
1,1454888.86,1454888.86,0.0,1
1,2763025.35,2763025.35,0.0,1
1,10000000.0,15591414.49,5591414.49,1
2,128341.29,72665.0,0.0,0
2,684266.09,684266.09,0.0,1
4,122171.66,1837885.54,1960057.2,0
2,248738.22,10658.0,0.0,0
2,556720.82,556720.82,0.0,1
1,703833.48,703833.48,0.0,1
2,98918.12,98918.12,0.0,1
1,3653274.35,3653274.35,0.0,1
1,235458.67,235458.67,0.0,1
2,14360.12,14360.12,0.0,1
1,108240.74,108240.74,0.0,1
2,1021194.38,1021194.38,0.0,1
1,2758096.0,2758096.0,0.0,1
4,289819.16,6912680.86,7202500.02,0
2,1336901.11,1336901.11,0.0,1
1,1231309.64,1231309.64,0.0,1
1,545780.7,545780.7,0.0,1
1,994676.91,994676.91,0.0,1
0,12586.25,35280.79,22694.55,0
2,47061.52,47061.52,0.0,1
1,69077.14,69077.14,0.0,1
1,312971.23,312971.23,0.0,1
2,109041.56,0.0,0.0,0
0,22707.08,0.0,0.0,0
2,13298.34,0.0,0.0,0
0,10383.23,147893.96,137510.72,0
2,22487.9,15667.0,0.0,0
4,319386.79,16455.0,335841.79,0
1,53325.6,53325.6,0.0,1
1,247877.03,247877.03,0.0,1
0,6841.27,0.0,0.0,0
1,217457.78,0.0,0.0,0
1,28284.88,28284.88,0.0,1
4,278888.87,177.0,279065.87,0
2,232315.43,232315.43,0.0,1
2,157272.13,157272.13,0.0,1
0,852.69,339852.0,338999.31,0
1,967153.5,967153.5,0.0,1
2,4449.37,0.0,0.0,0
0,18346.85,207900.72,189553.87,0
2,4342582.37,4342582.37,0.0,1
2,537025.01,537025.01,0.0,1
2,40433.84,40433.84,0.0,1
2,468599.79,468599.79,0.0,1
0,13250.42,115209.0,101958.58,0
1,98736.52,98736.52,0.0,1
1,471657.92,29702.0,0.0,0
2,121671.3,0.0,0.0,0
1,112491.11,5589.0,0.0,0
2,5477272.72,5477272.72,0.0,1
0,20534.18,0.0,0.0,0
2,288148.22,288148.22,0.0,1
4,495715.09,22345.0,518060.09,0
4,472985.66,6244695.01,6717680.67,0
0,2290.11,31449.0,29158.89,0
1,43235.71,43235.71,0.0,1
4,207445.98,4088989.05,4296435.03,0
1,2360965.74,2360965.74,0.0,1
2,24412.07,24412.07,0.0,1
0,4690.68,216401.97,211711.28,0
1,2988103.3,2988103.3,0.0,1
1,3968964.4,3968964.4,0.0,1
4,86279.84,11761.0,98040.84,0
0,18582.64,0.0,0.0,0
2,57193.35,0.0,0.0,0
1,10000000.0,19110884.44,9110884.44,1
2,364372.07,14816.0,0.0,0
2,38493.06,0.0,0.0,0
0,1234.57,0.0,0.0,0
2,1965786.11,1965786.11,0.0,1
2,222531.72,16079.0,0.0,0
2,790332.43,790332.43,0.0,1
0,27594.96,9980.0,0.0,0
2,4032691.34,4032691.34,0.0,1
2,10000000.0,10000000.0,0.0,1
1,1379501.18,1379501.18,0.0,1
1,1980800.05,1980800.05,0.0,1
2,46875.54,11697.0,0.0,0
1,526119.49,526119.49,0.0,1
2,1122827.94,1122827.94,0.0,1
1,167743.93,167743.93,0.0,1
0,19426.68,0.0,0.0,0
0,4520.56,0.0,0.0,0
1,58521.53,58521.53,0.0,1
1,618381.01,618381.01,0.0,1
2,74692.99,19155.0,0.0,0
2,1777758.65,1777758.65,0.0,1
2,3455440.17,3455440.17,0.0,1
2,290968.18,11630.0,0.0,0
2,120214.74,120214.74,0.0,1
0,1749.76,51468.0,49718.24,0
3,2097.17,29895.0,27797.83,0
4,11032.88,38430.0,49462.88,0
2,1589614.75,1589614.75,0.0,1
1,505580.22,505580.22,0.0,1
2,8537861.24,8537861.24,0.0,1
2,94011.71,130.0,0.0,0
2,2873536.01,2873536.01,0.0,1
2,48594.16,0.0,0.0,0
0,6974.66,0.0,0.0,0
1,108755.28,108755.28,0.0,1
1,60516.53,60516.53,0.0,1
1,434006.52,434006.52,0.0,1
1,48299.77,48299.77,0.0,1
4,40511.39,16672473.65,16712985.04,0
1,1271352.51,0.0,0.0,0
1,125146.75,125146.75,0.0,1
2,45198.97,666167.0,620968.03,0
0,3191.11,0.0,0.0,0
2,932691.0,932691.0,0.0,1
2,210133.19,0.0,0.0,0
1,72955.08,72955.08,0.0,1
2,34162.97,34162.97,0.0,1
0,33928.18,41364.0,7435.82,0
1,108213.6,108213.6,0.0,1
2,14343.03,14343.03,0.0,1
4,75632.71,14238.0,89870.71,0
1,346704.55,346704.55,0.0,1
2,61856.83,61856.83,0.0,1
2,197551.08,49488.0,0.0,0
2,107320.81,107320.81,0.0,1
1,723915.85,723915.85,0.0,1
1,1241880.96,25821.0,0.0,0
0,6383.49,30513.0,24129.51,0
2,210.92,210.92,0.0,1
2,110457.0,110457.0,0.0,1
1,4448598.93,4448598.93,0.0,1
4,133911.48,9033891.9,9167803.39,0
2,168660.95,363496.87,194835.93,0
1,1367340.03,1367340.03,0.0,1
1,87167.88,87167.88,0.0,1
1,81814.51,81814.51,0.0,1
2,3302492.95,3302492.95,0.0,1
2,215185.6,34850.0,0.0,0
2,488030.08,488030.08,0.0,1
1,748726.81,748726.81,0.0,1
1,854550.85,854550.85,0.0,1
1,884410.97,261.0,0.0,0
2,2202575.1,2202575.1,0.0,1
2,375871.49,0.0,0.0,0
2,96286.54,96286.54,0.0,1
0,11115.57,524597.02,513481.45,0
1,5393290.34,5393290.34,0.0,1
4,271876.57,69605.0,341481.57,0
1,54458.78,0.0,0.0,0
0,4440.59,107414.31,102973.72,0
2,60726.57,60726.57,0.0,1
4,212002.32,6080.0,218082.32,0
4,40591.45,16029.0,56620.45,0
1,568918.32,568918.32,0.0,1
1,4676.42,4676.42,0.0,1
1,208868.36,208868.36,0.0,1
1,4011314.1,4011314.1,0.0,1
0,12897.56,0.0,0.0,0
2,241178.51,11677.0,0.0,0
1,379878.0,379878.0,0.0,1
2,205170.29,205170.29,0.0,1
2,195708.55,195708.55,0.0,1
1,828720.89,828720.89,0.0,1
2,68230.32,68230.32,0.0,1
1,964544.37,964544.37,0.0,1
2,114688.18,0.0,0.0,0
1,23031.26,23031.26,0.0,1
0,16709.19,2116.0,0.0,0
1,7513581.46,7513581.46,0.0,1
2,131508.26,0.0,0.0,0
2,167288.23,32905.0,0.0,0
4,116411.96,1983774.97,2100186.93,0
0,17569.67,21090.0,3520.33,0
2,311832.17,311832.17,0.0,1
1,572317.32,46881.06,0.0,0
2,251199.91,251199.91,0.0,1
2,289177.34,289177.34,0.0,1
2,249791.3,249791.3,0.0,1
1,682309.83,682309.83,0.0,1
1,1418198.25,1418198.25,0.0,1
2,740124.95,740124.95,0.0,1
2,62284.31,70165.0,7880.69,0
1,159553.62,116568.84,0.0,0
0,27158.3,0.0,0.0,0
2,293592.83,30145.0,0.0,0
2,141508.56,141508.56,0.0,1
1,148680.12,148680.12,0.0,1
0,37592.79,22148.0,0.0,0
0,18787.26,0.0,0.0,0
1,120406.39,120406.39,0.0,1
1,124696.98,124696.98,0.0,1
0,3497.59,10936.0,7438.41,0
2,136331.05,136331.05,0.0,1
1,1268931.21,1268931.21,0.0,1
4,174253.68,60961.0,235214.68,0
2,934314.89,934314.89,0.0,1
0,2365.02,51722.0,49356.98,0
2,2324907.08,2324907.08,0.0,1
1,594577.22,594577.22,0.0,1
2,53741.69,599308.0,545566.31,0
0,5439.58,9894.0,4454.42,0
1,829286.58,829286.58,0.0,1
2,61846.05,61846.05,0.0,1
0,14556.8,552483.05,537926.25,0
1,4128853.75,4128853.75,0.0,1
2,49199.2,49199.2,0.0,1
2,1461930.03,1461930.03,0.0,1
0,8780.99,0.0,0.0,0
1,3574316.05,3574316.05,0.0,1
1,250540.06,0.0,0.0,0
0,11712.98,0.0,0.0,0
2,151331.53,1824.0,0.0,0
2,121579.98,121579.98,0.0,1
1,530124.99,530124.99,0.0,1
2,100604.92,0.0,0.0,0
2,246840.87,9.0,0.0,0
1,277902.52,0.0,0.0,0
2,1258706.84,1258706.84,0.0,1
2,44514.78,2093.0,0.0,0
2,69113.75,96172.0,27058.25,0
2,260920.39,49650.0,0.0,0
2,1819543.69,1819543.69,0.0,1
2,180110.22,180110.22,0.0,1
1,188097.08,188097.08,0.0,1
2,805319.81,805319.81,0.0,1
4,177690.32,8345568.3,8523258.62,0
2,160570.45,0.0,0.0,0
2,856386.66,856386.66,0.0,1
2,233739.02,0.0,0.0,0
1,606920.11,606920.11,0.0,1
2,312362.94,200653.0,0.0,0
2,31945.44,31945.44,0.0,1
1,1068952.42,1068952.42,0.0,1
2,10000000.0,10000000.0,0.0,1
1,297846.16,297846.16,0.0,1
0,1467.78,20919.71,19451.93,0
1,55539.89,55539.89,0.0,1
2,342194.03,0.0,0.0,0
4,120514.1,52950.0,173464.1,0
1,566156.42,566156.42,0.0,1
2,592443.66,592443.66,0.0,1
4,221755.02,21904.0,243659.02,0
1,575082.97,575082.97,0.0,1
0,23994.15,3284.0,0.0,0
2,93810.76,93810.76,0.0,1
1,1301090.39,1301090.39,0.0,1
1,580387.06,580387.06,0.0,1
4,155322.57,302708.0,458030.57,0
1,212028.15,212028.15,0.0,1
2,460635.82,460635.82,0.0,1
1,739584.33,739584.33,0.0,1
2,643052.88,643052.88,0.0,1
2,10000000.0,10000000.0,0.0,1
4,520089.68,153838.0,673927.68,0
2,24576.46,0.0,0.0,0
4,24709.29,1726951.86,1751661.15,0
2,345526.4,345526.4,0.0,1
2,559565.82,559565.82,0.0,1
1,1312694.5,1312694.5,0.0,1
0,36052.08,0.0,0.0,0
1,377919.58,377919.58,0.0,1
1,168303.36,168303.36,0.0,1
4,42012.44,18015.0,60027.44,0
1,462452.87,462452.87,0.0,1
0,2166.58,136.0,0.0,0
2,373379.02,0.0,0.0,0
4,169165.05,4863206.13,5032371.18,0
4,156662.67,5153445.72,5310108.39,0
2,455014.69,455014.69,0.0,1
1,271229.8,271229.8,0.0,1
2,230976.21,12209.0,0.0,0
1,7068115.67,7068115.67,0.0,1
0,15387.09,10631.0,0.0,0
2,53306.78,21445.0,0.0,0
1,634261.13,10186.0,0.0,0
2,263605.93,0.0,0.0,0
2,146338.81,205771.0,59432.19,0
2,272637.22,272637.22,0.0,1
2,1330802.24,1330802.24,0.0,1
1,2740879.15,2740879.15,0.0,1
0,1881.23,216629.67,214748.45,0
2,291305.98,291305.98,0.0,1
2,25071.46,25071.46,0.0,1
1,22402.21,22402.21,0.0,1
4,206681.18,4845642.12,5052323.3,0
0,10089.67,34815.0,24725.33,0
4,242440.65,5040306.49,5282747.14,0
2,5278.18,81273.0,75994.82,0
1,114627.08,114627.08,0.0,1
4,112289.49,167692.52,279982.01,0
2,31334.57,31334.57,0.0,1
1,242296.17,242296.17,0.0,1
2,222213.27,222213.27,0.0,1
4,251146.79,187869.0,439015.79,0
1,171456.83,171456.83,0.0,1
1,242132.39,0.0,0.0,0
2,244153.94,244153.94,0.0,1
1,395531.72,395531.72,0.0,1
0,5939.12,0.0,0.0,0
1,378688.65,378688.65,0.0,1
1,1530378.45,1530378.45,0.0,1
0,19745.63,0.0,0.0,0
1,624686.04,624686.04,0.0,1
1,274125.77,274125.77,0.0,1
2,1685692.11,1685692.11,0.0,1
4,162155.27,6478225.72,6640380.99,0
1,261331.82,261331.82,0.0,1
0,8733.57,10389.0,1655.43,0
0,1951.16,0.0,0.0,0
0,5371.38,0.0,0.0,0
4,136887.33,344360.11,481247.44,0
2,1335959.76,1335959.76,0.0,1
4,114177.88,7403064.05,7517241.93,0
1,27415.82,0.0,0.0,0
1,1186725.39,1186725.39,0.0,1
1,10000000.0,17041719.54,7041719.54,1
0,1235.06,203090.62,201855.56,0
2,278418.44,0.0,0.0,0
0,2743.02,0.0,0.0,0
1,128572.96,128572.96,0.0,1
4,319000.0,24218362.44,24537362.45,0
0,59840.26,22213.0,0.0,0
1,20281.44,20281.44,0.0,1
2,335905.61,25073.44,0.0,0
0,27414.05,0.0,0.0,0
2,171788.82,171788.82,0.0,1
1,1565621.39,1565621.39,0.0,1
0,11350.49,72356.0,61005.51,0
1,10000000.0,12109967.47,2109967.47,1
1,998086.61,998086.61,0.0,1
1,2118548.31,2118548.31,0.0,1
2,1547877.98,1547877.98,0.0,1
2,54615.1,81446.47,26831.37,0
1,10000000.0,34953893.08,24953893.08,1
2,33676.59,33676.59,0.0,1
1,562318.95,108.0,0.0,0
0,2539.9,0.0,0.0,0
2,103078.52,103078.52,0.0,1
1,676048.13,0.0,0.0,0
2,97942.77,0.0,0.0,0
2,46103.67,296757.0,250653.33,0
1,489714.94,489714.94,0.0,1
2,266836.7,0.0,0.0,0
4,271161.21,7793542.19,8064703.4,0
2,8991625.83,8991625.83,0.0,1
2,186476.98,1901.9,0.0,0
0,29231.66,0.0,0.0,0
0,2402.88,30923.67,28520.78,0
2,369241.94,736.0,0.0,0
2,20296.68,20296.68,0.0,1
1,3105290.25,106230.5,0.0,0
1,82504.16,82504.16,0.0,1
2,682309.83,682309.83,0.0,1
2,1500582.08,1500582.08,0.0,1
2,31437.32,10889.0,0.0,0
4,127189.83,3169475.58,3296665.41,0
4,265617.59,3649749.46,3915367.05,0
2,1398166.84,1398166.84,0.0,1
1,846054.55,0.0,0.0,0
0,583.65,0.0,0.0,0
2,44155.82,5954.0,0.0,0
2,157415.12,2209.0,0.0,0
4,155562.46,5803038.01,5958600.47,0
2,6498297.7,6498297.7,0.0,1
0,1393.71,22524.0,21130.29,0
1,1976666.45,1976666.45,0.0,1
2,1137603.28,1137603.28,0.0,1
1,12804.74,12804.74,0.0,1
0,2904.86,1044.0,0.0,0
0,27324.56,152544.85,125220.29,0
2,72191.44,51156.0,0.0,0
1,3285475.4,3285475.4,0.0,1
1,1244224.16,1244224.16,0.0,1
2,1070857.97,1070857.97,0.0,1
0,26692.44,590092.8,563400.35,0
1,1765826.37,46396.4,0.0,0
2,609416.21,609416.21,0.0,1
2,150406.91,150406.91,0.0,1
0,4380.69,1361.67,0.0,0
4,110915.28,39417.26,150332.54,0
2,216368.91,62321.0,0.0,0
0,16009.05,373427.98,357418.92,0
1,309488.9,309488.9,0.0,1
2,241952.36,0.0,0.0,0
4,113461.89,20708.0,134169.89,0
2,124582.58,124582.58,0.0,1
0,5942.47,0.0,0.0,0
2,238866.97,141952.0,0.0,0
1,2215395.34,29872.0,0.0,0
2,534255.94,534255.94,0.0,1
2,99310.19,74532.0,0.0,0
2,368581.55,0.0,0.0,0
1,1424002.7,1424002.7,0.0,1
1,291197.63,51483.0,0.0,0
0,5523.35,270578.0,265054.65,0
1,290090.57,290090.57,0.0,1
2,193375.44,0.0,0.0,0
1,1517771.48,1517771.48,0.0,1
1,337974.21,337974.21,0.0,1
2,1748611.28,1748611.28,0.0,1
2,79447.51,0.0,0.0,0
2,4309298.47,4309298.47,0.0,1
2,32830.82,32830.82,0.0,1
4,201515.34,143158.0,344673.34,0
2,1583.28,1583.28,0.0,1
1,128426.58,128426.58,0.0,1
0,48101.96,29954.0,0.0,0
1,365099.76,365099.76,0.0,1
2,5166393.44,5166393.44,0.0,1
2,186567.41,186567.41,0.0,1
2,10000000.0,10000000.0,0.0,1
1,312122.67,0.0,0.0,0
2,281023.82,281023.82,0.0,1
2,723915.85,723915.85,0.0,1
2,257962.61,66522.0,0.0,0
2,200183.85,137.0,0.0,0
4,529053.03,9655094.44,10184147.47,0
0,237.04,59960.0,59722.96,0
2,187211.0,0.0,0.0,0
4,164695.85,15456585.82,15621281.67,0
0,7033.9,0.0,0.0,0
0,10754.94,0.0,0.0,0
3,923.59,51711.0,50787.41,0
2,2747.85,2747.85,0.0,1
2,529659.95,529659.95,0.0,1
2,29280.46,29280.46,0.0,1
1,60891.94,60891.94,0.0,1
2,163150.22,0.0,0.0,0
4,66328.28,2801941.15,2868269.43,0
2,180948.42,0.0,0.0,0
2,408.0,408.0,0.0,1
2,535654.59,535654.59,0.0,1
1,553009.63,2535.0,0.0,0
0,26600.22,53711.0,27110.78,0
2,9345700.07,9345700.07,0.0,1
2,7302.87,0.0,0.0,0
4,95258.34,11029725.55,11124983.9,0
0,28118.46,0.0,0.0,0
2,129248.44,22372.0,0.0,0
1,2477661.97,2477661.97,0.0,1
2,1168274.14,1168274.14,0.0,1
1,410299.86,410299.86,0.0,1
2,493322.08,29730.0,0.0,0
0,16277.33,0.0,0.0,0
0,17724.07,105.0,0.0,0
1,332.36,332.36,0.0,1
2,404394.04,404394.04,0.0,1
2,1262207.3,1262207.3,0.0,1
2,21571.0,21571.0,0.0,1
2,494782.64,68437.14,0.0,0
1,269692.53,269692.53,0.0,1
1,147649.37,147649.37,0.0,1
2,1068398.61,1068398.61,0.0,1
0,5906.58,0.0,0.0,0
1,495773.64,495773.64,0.0,1
1,96640.12,96640.12,0.0,1
2,5270.57,5270.57,0.0,1
1,900362.48,900362.48,0.0,1
1,291790.62,96.0,0.0,0
4,240986.36,346696.28,587682.64,0
0,19204.63,0.0,0.0,0
2,577301.73,577301.73,0.0,1
2,1425062.97,1425062.97,0.0,1
2,476543.1,4512.0,0.0,0
2,38528.63,0.0,0.0,0
2,2701905.3,2701905.3,0.0,1
1,21367.0,21367.0,0.0,1
2,329318.29,5006.0,0.0,0
1,377096.39,377096.39,0.0,1
2,16691.5,0.0,0.0,0
1,131050.76,131050.76,0.0,1
1,99168.97,99168.97,0.0,1
4,277189.0,3620440.63,3897629.63,0
2,829885.13,829885.13,0.0,1
4,27039.36,6473160.55,6500199.91,0
0,3865.27,279724.05,275858.78,0
0,7503.72,0.0,0.0,0
2,1732090.28,1732090.28,0.0,1
2,8383.17,8383.17,0.0,1
0,12383.57,0.0,0.0,0
4,192315.1,586425.12,778740.22,0
0,19556.3,10224.0,0.0,0
1,904338.88,904338.88,0.0,1
2,468638.03,468638.03,0.0,1
0,7797.52,15854.0,8056.48,0
2,96407.42,0.0,0.0,0
0,1481.44,254222.65,252741.2,0
0,23263.76,23027.0,0.0,0
4,107941.11,1547450.31,1655391.42,0
4,153947.26,10976.0,164923.26,0
0,1966.17,0.0,0.0,0
2,139949.28,9957.0,0.0,0
2,178180.03,178180.03,0.0,1
4,261778.98,1547767.53,1809546.51,0
1,601657.23,601657.23,0.0,1
1,5096946.74,5096946.74,0.0,1
0,4386.11,27742.0,23355.89,0
2,1638865.05,1638865.05,0.0,1
2,1077146.94,1077146.94,0.0,1
2,139422.89,3138.0,0.0,0
2,41221.63,0.0,0.0,0
4,283136.71,99809.0,382945.71,0
4,146795.49,1566193.75,1712989.24,0
2,320362.42,124198.0,0.0,0
2,265747.73,265747.73,0.0,1
1,768520.15,768520.15,0.0,1
2,166271.16,166271.16,0.0,1
2,254195.99,43000.0,0.0,0
2,3085.45,3085.45,0.0,1
2,491455.49,79920.0,0.0,0
1,5363594.86,5363594.86,0.0,1
2,27723.34,27723.34,0.0,1
4,92347.8,2768679.85,2861027.65,0
2,284089.28,8020.0,0.0,0
1,1351104.53,1351104.53,0.0,1
1,29988.0,29988.0,0.0,1
1,174683.34,174683.34,0.0,1
4,227237.23,148480.0,375717.23,0
0,15117.94,36651.31,21533.37,0
0,4620.45,0.0,0.0,0
1,1435204.36,65319.0,0.0,0
4,264039.14,48817.0,312856.14,0
1,285863.26,15089.0,0.0,0
1,480404.03,480404.03,0.0,1
2,239718.57,57049.0,0.0,0
2,221203.12,0.0,0.0,0
2,676882.33,676882.33,0.0,1
1,2935952.76,2935952.76,0.0,1
1,40819.72,40819.72,0.0,1
2,237943.62,237943.62,0.0,1
2,56773.77,0.0,0.0,0
2,295054.68,295054.68,0.0,1
2,9173.06,9173.06,0.0,1
1,49372.94,49372.94,0.0,1
2,9247.55,496895.0,487647.45,0
4,41134.41,6712325.95,6753460.37,0
4,81174.23,3210122.87,3291297.09,0
4,151708.54,52806.0,204514.54,0
1,4257337.62,4257337.62,0.0,1
1,39525.63,39525.63,0.0,1
2,281544.34,0.0,0.0,0
0,2116.3,174685.06,172568.76,0
1,343429.34,343429.34,0.0,1
2,258355.42,258355.42,0.0,1
0,27831.25,106180.56,78349.3,0
0,25191.91,104163.0,78971.09,0
2,1390048.67,1390048.67,0.0,1
0,29683.45,0.0,0.0,0
1,76200.04,76200.04,0.0,1
1,778794.37,0.0,0.0,0
4,65486.48,3252250.56,3317737.04,0
0,13257.71,25776.0,12518.29,0
2,5566368.02,5566368.02,0.0,1
1,81244.31,81244.31,0.0,1
1,315654.19,315654.19,0.0,1
1,10000000.0,23096.0,0.0,0
1,9265.43,9265.43,0.0,1
1,110344.11,110344.11,0.0,1
2,105844.48,83201.0,0.0,0
4,274830.58,445.0,275275.58,0
1,746518.21,746518.21,0.0,1
1,6580427.81,6580427.81,0.0,1
1,113614.57,113614.57,0.0,1
0,9757.45,42212.0,32454.55,0
1,257643.59,257643.59,0.0,1
2,2117503.53,2117503.53,0.0,1
2,421864.72,0.0,0.0,0
2,4589441.44,4589441.44,0.0,1
1,496420.67,496420.67,0.0,1
0,10771.5,2540.0,0.0,0
0,1600.26,0.0,0.0,0
